time,cpu@tsung_controller@ip-172-31-22-225 
0,1.8357385398981325 
10,0.8008008008008007 
20,0.8008008008008007 
30,0.7021063189568706 
40,0.7021063189568706 
50,0.7021063189568706 
60,0.7021063189568706 
70,0.7021063189568706 
80,0.7021063189568706 
90,0.7021063189568706 
100,0.7021063189568706 
110,0.7021063189568706 
120,0.7021063189568706 
130,0.7021063189568706 
140,0.7021063189568706 
150,0.7021063189568706 
160,0.7021063189568706 
170,0.7021063189568706 
180,0.7021063189568706 
190,0.7021063189568706 
200,0.7021063189568706 
210,0.7021063189568706 
220,0.7021063189568706 
230,0.7021063189568706 
240,0.7021063189568706 
250,0.7021063189568706 
260,0.7021063189568706 
270,0.7021063189568706 
280,0.7021063189568706 
