time,cpu@tsung_controller@ip-172-31-28-38 
0,2.0757267462542153 
10,2.0757267462542153 
20,0.5020080321285141 
30,0.5020080321285141 
40,0.5020080321285141 
50,0.5020080321285141 
60,0.5020080321285141 
70,0.5020080321285141 
80,0.5020080321285141 
90,0.5020080321285141 
100,0.5020080321285141 
110,0.5020080321285141 
120,0.5020080321285141 
130,0.5020080321285141 
140,0.5020080321285141 
150,0.5020080321285141 
160,0.5020080321285141 
170,0.5020080321285141 
180,0.5020080321285141 
190,0.5020080321285141 
200,0.5020080321285141 
210,0.5020080321285141 
220,0.5020080321285141 
230,0.5020080321285141 
240,0.5020080321285141 
247,0.5020080321285141 
