time,cpu@tsung_controller@ip-172-31-28-38 
0,2.4178891589917413 
10,2.0 
20,1.097804391217565 
30,0.6030150753768844 
40,0.6030150753768844 
50,0.6030150753768844 
60,0.6030150753768844 
70,0.6030150753768844 
80,0.6030150753768844 
90,0.6030150753768844 
100,0.6030150753768844 
110,0.6030150753768844 
120,0.6030150753768844 
130,0.6030150753768844 
140,0.6030150753768844 
150,0.6030150753768844 
160,0.6030150753768844 
170,0.6030150753768844 
180,0.6030150753768844 
190,0.6030150753768844 
200,0.6030150753768844 
210,0.6030150753768844 
220,0.6030150753768844 
230,0.6030150753768844 
240,0.6030150753768844 
250,0.6030150753768844 
252,0.6030150753768844 
